date,location,latitude,longitude,zone,kota_adm,population_density,day_of_week,day_of_month,month,year,day_of_year,is_weekend,season,weather,temperature_c,humidity_pct,rainfall_mm,event_name,event_visitors,has_event,volume_kg,organic_kg,anorganic_kg,recyclable_kg
########,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,1,21,5,2024,142,0,Kemarau,Hujan Sedang,30.6,60,0,Tidak Ada,0,0,632096.1,394534.6,237561.5,120025.3
########,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,1,21,5,2024,142,0,Kemarau,Hujan Sedang,33.2,70.7,12.3,Tidak Ada,0,0,480539.2,270653,209886.3,100940.7
########,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,1,21,5,2024,142,0,Kemarau,Hujan Sedang,27.6,64.3,9.6,Tidak Ada,0,0,180511.9,113994.2,66517.64,30652.55
########,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,1,21,5,2024,142,0,Kemarau,Hujan Sedang,29.4,61.1,2.9,Tidak Ada,0,0,269466.8,151078.7,118388.1,36109.05
########,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,1,21,5,2024,142,0,Kemarau,Hujan Sedang,32.2,74.3,7.2,Tidak Ada,0,0,351806.3,215766.2,136040,59605.62
########,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,1,21,5,2024,142,0,Kemarau,Hujan Sedang,35.6,59.2,0.5,Tidak Ada,0,0,314884.4,186475.7,128408.7,48928.99
########,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,1,21,5,2024,142,0,Kemarau,Hujan Sedang,30.9,76.1,1.9,Tidak Ada,0,0,439602.4,244781.6,194820.8,89550.48
########,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,1,21,5,2024,142,0,Kemarau,Hujan Sedang,35.6,58.1,10.5,Tidak Ada,0,0,497977.9,321161.3,176816.7,79509.62
########,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,1,21,5,2024,142,0,Kemarau,Hujan Sedang,34.6,74.5,2.4,Tidak Ada,0,0,737666.2,445538.8,292127.4,100471.2
########,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,1,21,5,2024,142,0,Kemarau,Hujan Sedang,30.7,71.2,14.5,Tidak Ada,0,0,335694.7,196192.9,139501.8,52084.38
########,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,1,21,5,2024,142,0,Kemarau,Hujan Sedang,27,77.3,14.5,Tidak Ada,0,0,270047.4,150576.7,119470.8,34505.73
########,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,1,21,5,2024,142,0,Kemarau,Hujan Sedang,33.2,67,0,Tidak Ada,0,0,469288.1,303258.6,166029.5,93388.97
########,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,1,21,5,2024,142,0,Kemarau,Hujan Sedang,32.7,77.6,9.4,Tidak Ada,0,0,379167.6,237322.4,141845.3,72955.77
########,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,1,21,5,2024,142,0,Kemarau,Hujan Sedang,33,56,6.7,Tidak Ada,0,0,176516.3,109319.6,67196.65,22092.7
########,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,1,21,5,2024,142,0,Kemarau,Hujan Sedang,33.6,59.4,16,Tidak Ada,0,0,446304.2,259430.1,186874,58935.47
########,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,1,21,5,2024,142,0,Kemarau,Hujan Sedang,27.5,65.5,0,Tidak Ada,0,0,235276.3,148114.5,87161.84,45762.76
########,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,1,21,5,2024,142,0,Kemarau,Hujan Sedang,32,66.1,4.7,Tidak Ada,0,0,424974.5,261366.4,163608.1,66495.64
########,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,1,21,5,2024,142,0,Kemarau,Hujan Sedang,32.2,73.5,8.1,Tidak Ada,0,0,735240.5,436808.7,298431.8,117968.3
########,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,1,21,5,2024,142,0,Kemarau,Hujan Sedang,30.8,75.2,5.4,Tidak Ada,0,0,14089.6,8788.89,5300.71,2423.65
########,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,2,22,5,2024,143,0,Kemarau,Berawan,30.5,76.4,2.9,Tidak Ada,0,0,208648.8,114761.8,93887,28907.72
########,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,2,22,5,2024,143,0,Kemarau,Berawan,30.6,57.1,0.2,Tidak Ada,0,0,414790.6,252224.1,162566.5,61044.18
########,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,2,22,5,2024,143,0,Kemarau,Berawan,31.2,61.8,0,Tidak Ada,0,0,443664.3,276503.7,167160.7,53388.19
########,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,2,22,5,2024,143,0,Kemarau,Berawan,35.2,56,6.7,Tidak Ada,0,0,150608.4,91707.11,58901.33,22248.87
########,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,2,22,5,2024,143,0,Kemarau,Berawan,34.2,61,0,Tidak Ada,0,0,179759,101104.3,78654.66,38763.51
########,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,2,22,5,2024,143,0,Kemarau,Berawan,35.1,77.8,3.3,Tidak Ada,0,0,321042.1,204959.7,116082.5,57813.22
########,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,2,22,5,2024,143,0,Kemarau,Berawan,29.1,74.1,3.3,Tidak Ada,0,0,220854.5,130339.1,90515.44,45006.3
########,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,2,22,5,2024,143,0,Kemarau,Berawan,34.2,69.5,2.5,Tidak Ada,0,0,335360.8,216551.5,118809.3,67950.99
########,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,2,22,5,2024,143,0,Kemarau,Berawan,29.3,66.9,0,Tidak Ada,0,0,377832.9,230375.1,147457.8,65177.37
########,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,2,22,5,2024,143,0,Kemarau,Berawan,32.6,72.2,3,Tidak Ada,0,0,734869.3,470127.9,264741.4,122236.7
########,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,2,22,5,2024,143,0,Kemarau,Berawan,31.3,56,8.6,Tidak Ada,0,0,281022.8,165555.3,115467.5,41393.52
########,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,2,22,5,2024,143,0,Kemarau,Berawan,29.3,55.1,2,Tidak Ada,0,0,253075.7,157798.1,95277.63,37490.41
########,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,2,22,5,2024,143,0,Kemarau,Berawan,28,75.6,3.5,Tidak Ada,0,0,336906,203242,133664,72843.19
########,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,2,22,5,2024,143,0,Kemarau,Berawan,33,67.5,8.2,Tidak Ada,0,0,287679.5,184302.3,103377.2,50957.21
########,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,2,22,5,2024,143,0,Kemarau,Berawan,29.2,58.6,6.2,Tidak Ada,0,0,144547.7,87035.94,57511.77,29894.79
########,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,2,22,5,2024,143,0,Kemarau,Berawan,28,71.1,0,Tidak Ada,0,0,392881.4,225462.5,167418.9,83687.28
########,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,2,22,5,2024,143,0,Kemarau,Berawan,34.9,55.1,2.2,Tidak Ada,0,0,197606.8,127680,69926.83,32910.83
########,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,2,22,5,2024,143,0,Kemarau,Berawan,32,72.4,6.2,Tidak Ada,0,0,266299.9,170663.7,95636.26,31985.82
########,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,2,22,5,2024,143,0,Kemarau,Berawan,32,57.7,0,Tidak Ada,0,0,543077.4,303259.8,239817.7,82897.16
########,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,2,22,5,2024,143,0,Kemarau,Berawan,30.9,74.3,3.9,Tidak Ada,0,0,9240.97,5344.37,3896.6,1125.95
########,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,3,23,5,2024,144,0,Kemarau,Cerah,33.9,76.8,0,Tidak Ada,0,0,204545.3,128634.6,75910.72,28099.49
########,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,3,23,5,2024,144,0,Kemarau,Cerah,27.5,56.7,0,Tidak Ada,0,0,415420.6,257916.9,157503.7,69523.71
########,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,3,23,5,2024,144,0,Kemarau,Cerah,30.5,56.5,12.6,Tidak Ada,0,0,386657.5,237700.6,148957,69381.67
########,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,3,23,5,2024,144,0,Kemarau,Cerah,27,58.7,8.6,Tidak Ada,0,0,131037.5,82799.77,48237.7,19033.31
########,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,3,23,5,2024,144,0,Kemarau,Cerah,31.7,74,2.8,Tidak Ada,0,0,187404.2,104987.4,82416.72,38496.74
########,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,3,23,5,2024,144,0,Kemarau,Cerah,28.2,75,0.5,Tidak Ada,0,0,322422.4,202249.9,120172.5,46108.13
########,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,3,23,5,2024,144,0,Kemarau,Cerah,33.8,65.2,4.2,Tidak Ada,0,0,221551.1,140848,80703.07,47955.18
########,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,3,23,5,2024,144,0,Kemarau,Cerah,28.8,75,0,Tidak Ada,0,0,296039.8,184267.7,111772.1,57604.52
########,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,3,23,5,2024,144,0,Kemarau,Cerah,28.4,59.7,11.6,Tidak Ada,0,0,374306.3,223518.2,150788.1,65250.31
########,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,3,23,5,2024,144,0,Kemarau,Cerah,29.6,76,0,Tidak Ada,0,0,800137.1,441504.6,358632.5,159771.2
########,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,3,23,5,2024,144,0,Kemarau,Cerah,29,58.7,10.5,Tidak Ada,0,0,315683.8,181440.5,134243.3,55510.24
########,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,3,23,5,2024,144,0,Kemarau,Cerah,35.9,58.4,8.8,Tidak Ada,0,0,198971.1,121178.7,77792.46,32496.89
########,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,3,23,5,2024,144,0,Kemarau,Cerah,33.5,70.1,1.1,Tidak Ada,0,0,393098.4,231752.9,161345.5,85487.09
########,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,3,23,5,2024,144,0,Kemarau,Cerah,27.9,68.1,5.3,Tidak Ada,0,0,279838.2,174875.4,104962.8,37664.04
########,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,3,23,5,2024,144,0,Kemarau,Cerah,34,76.6,1.1,Tidak Ada,0,0,132064.4,75413.37,56650.99,20417.37
########,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,3,23,5,2024,144,0,Kemarau,Cerah,34.4,63.2,0,Tidak Ada,0,0,394852.6,252016,142836.6,50640.18
########,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,3,23,5,2024,144,0,Kemarau,Cerah,33,76.9,0,Tidak Ada,0,0,196268.9,124070.2,72198.66,24360.57
########,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,3,23,5,2024,144,0,Kemarau,Cerah,35.4,76.8,9.9,Tidak Ada,0,0,313781,191812.6,121968.4,47030.62
########,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,3,23,5,2024,144,0,Kemarau,Cerah,32.9,67.7,5.8,Tidak Ada,0,0,632090.2,386349.9,245740.4,106469.2
########,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,3,23,5,2024,144,0,Kemarau,Cerah,28.5,65.1,5.3,Tidak Ada,0,0,10216.33,6110.29,4106.04,1267.6
########,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,4,24,5,2024,145,0,Kemarau,Hujan Ringan,30,65.8,8.4,Tidak Ada,0,0,261408.4,156303.4,105105,47465.03
########,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,4,24,5,2024,145,0,Kemarau,Hujan Ringan,28.5,55.5,4.9,Tidak Ada,0,0,481412.2,285653.4,195758.8,59871.39
########,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,4,24,5,2024,145,0,Kemarau,Hujan Ringan,27.7,64.3,9,Tidak Ada,0,0,410425.3,247998.6,162426.7,69496.37
########,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,4,24,5,2024,145,0,Kemarau,Hujan Ringan,28.6,77.1,0,Tidak Ada,0,0,151274.5,86280.61,64993.91,30866.85
########,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,4,24,5,2024,145,0,Kemarau,Hujan Ringan,33.9,66.6,1.6,Tidak Ada,0,0,224656.5,137686.7,86969.82,43478.9
########,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,4,24,5,2024,145,0,Kemarau,Hujan Ringan,30.6,68.9,17.7,Tidak Ada,0,0,374831.3,228199.5,146631.8,46081.55
########,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,4,24,5,2024,145,0,Kemarau,Hujan Ringan,29.6,63.3,5.2,Tidak Ada,0,0,276427.7,170141.5,106286.2,60596.63
########,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,4,24,5,2024,145,0,Kemarau,Hujan Ringan,34,64.3,0,Tidak Ada,0,0,357465.2,226489.9,130975.3,51324.57
########,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,4,24,5,2024,145,0,Kemarau,Hujan Ringan,30.7,56.6,9.4,Tidak Ada,0,0,477894.6,280660.3,197234.3,81844.96
########,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,4,24,5,2024,145,0,Kemarau,Hujan Ringan,32.2,70.2,2.3,Tidak Ada,0,0,720686.6,425567,295119.7,129213.2
########,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,4,24,5,2024,145,0,Kemarau,Hujan Ringan,34.7,55.2,0,Tidak Ada,0,0,320304.2,186165.5,134138.7,51218.11
########,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,4,24,5,2024,145,0,Kemarau,Hujan Ringan,29.1,75.3,10.7,Tidak Ada,0,0,309100,182265.8,126834.2,44418.53
########,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,4,24,5,2024,145,0,Kemarau,Hujan Ringan,28.3,65.3,0,Tidak Ada,0,0,305385.2,181666.9,123718.3,57088.42
########,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,4,24,5,2024,145,0,Kemarau,Hujan Ringan,30.4,68.9,3.6,Tidak Ada,0,0,332159.3,191075.6,141083.7,51791.96
########,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,4,24,5,2024,145,0,Kemarau,Hujan Ringan,31,74.9,0,Tidak Ada,0,0,159749.9,100351.5,59398.36,30438.52
########,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,4,24,5,2024,145,0,Kemarau,Hujan Ringan,28.1,60.3,14.5,Tidak Ada,0,0,522739.8,289294,233445.8,114307.1
########,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,4,24,5,2024,145,0,Kemarau,Hujan Ringan,27.8,57.4,0.6,Tidak Ada,0,0,215456.9,123342.6,92114.26,29733.27
########,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,4,24,5,2024,145,0,Kemarau,Hujan Ringan,33.2,55.4,6.9,Tidak Ada,0,0,361281.7,213061.5,148220.2,60691.61
########,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,4,24,5,2024,145,0,Kemarau,Hujan Ringan,31.8,57.9,5.5,Tidak Ada,0,0,545606.1,328549.3,217056.8,84168.12
########,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,4,24,5,2024,145,0,Kemarau,Hujan Ringan,33.6,58.6,3.6,Tidak Ada,0,0,10416.09,5897.99,4518.1,1446.12
########,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,5,25,5,2024,146,1,Kemarau,Cerah,34.8,72.7,2.9,Tidak Ada,0,0,246983.5,141871,105112.6,50159.32
########,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,5,25,5,2024,146,1,Kemarau,Cerah,35.5,74,1.7,Tidak Ada,0,0,520161.7,333875,186286.7,93660.81
########,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,5,25,5,2024,146,1,Kemarau,Cerah,32.4,62.3,12.1,Tidak Ada,0,0,573442.7,335382.2,238060.5,77947.35
########,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,5,25,5,2024,146,1,Kemarau,Cerah,32.9,72.6,4,Tidak Ada,0,0,170802.4,98872.14,71930.26,22359.91
########,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,5,25,5,2024,146,1,Kemarau,Cerah,29.9,75,6.8,Tidak Ada,0,0,223523.1,143085.5,80437.57,46445.67
########,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,5,25,5,2024,146,1,Kemarau,Cerah,32.7,69,0,Tidak Ada,0,0,326997.7,201073.3,125924.4,49977.71
########,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,5,25,5,2024,146,1,Kemarau,Cerah,31.9,65.2,8.4,Tidak Ada,0,0,218322,132052,86269.94,39221.23
########,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,5,25,5,2024,146,1,Kemarau,Cerah,33.8,66.5,1.8,Tidak Ada,0,0,431015.4,244318.7,186696.7,79417.86
########,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,5,25,5,2024,146,1,Kemarau,Cerah,34.3,57.5,3.3,Tidak Ada,0,0,487613.9,309496.7,178117.2,103093.1
########,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,5,25,5,2024,146,1,Kemarau,Cerah,30.5,67.6,0,Tidak Ada,0,0,894344.5,513896.6,380447.9,149954.3
########,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,5,25,5,2024,146,1,Kemarau,Cerah,30.9,75.6,7.9,Tidak Ada,0,0,379237.7,228347.9,150889.8,76696.77
########,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,5,25,5,2024,146,1,Kemarau,Cerah,28.8,58.8,10.7,Tidak Ada,0,0,260404.2,148356.3,112047.9,43726.64
########,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,5,25,5,2024,146,1,Kemarau,Cerah,31.8,68.4,14.7,Tidak Ada,0,0,442777.5,273198,169579.5,94294.16
########,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,5,25,5,2024,146,1,Kemarau,Cerah,34.4,67,0.6,Tidak Ada,0,0,360299.9,212573.5,147726.4,78427.38
########,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,5,25,5,2024,146,1,Kemarau,Cerah,28.7,76.1,5.6,Tidak Ada,0,0,161134.3,93381.79,67752.47,32120.62
########,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,5,25,5,2024,146,1,Kemarau,Cerah,31.7,57.6,2.2,Tidak Ada,0,0,463835,292946.5,170888.5,72984.89
########,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,5,25,5,2024,146,1,Kemarau,Cerah,28.6,63.3,5.1,Tidak Ada,0,0,298300.9,187742.9,110557.9,55084.41
########,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,5,25,5,2024,146,1,Kemarau,Cerah,29.7,71.8,4.3,Tidak Ada,0,0,351473.5,212874.7,138598.8,51162.06
########,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,5,25,5,2024,146,1,Kemarau,Cerah,28.3,64.8,7.5,Tidak Ada,0,0,754174.3,475848.5,278325.8,148320.2
########,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,5,25,5,2024,146,1,Kemarau,Cerah,31.8,59.1,0.1,Tidak Ada,0,0,11073.67,7053.11,4020.56,1852.5
########,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,6,26,5,2024,147,1,Kemarau,Cerah,32.7,56.3,0,Tidak Ada,0,0,250638.6,153841,96797.62,36515.14
########,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,6,26,5,2024,147,1,Kemarau,Cerah,31,65.3,0,Tidak Ada,0,0,526899.4,321253,205646.4,98837.96
########,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,6,26,5,2024,147,1,Kemarau,Cerah,35.1,72.8,0.4,Tidak Ada,0,0,584204.8,356553,227651.8,89805.55
########,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,6,26,5,2024,147,1,Kemarau,Cerah,30.3,62.9,0,Tidak Ada,0,0,191019.3,116440.6,74578.68,30585.77
########,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,6,26,5,2024,147,1,Kemarau,Cerah,27.6,69.7,13.4,Tidak Ada,0,0,202932.5,128494.1,74438.4,37940.31
########,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,6,26,5,2024,147,1,Kemarau,Cerah,31.1,59.4,0,Tidak Ada,0,0,407506.8,251844.6,155662.2,58307.26
########,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,6,26,5,2024,147,1,Kemarau,Cerah,31,62.7,0.4,Tidak Ada,0,0,269645.1,158091.4,111553.7,59200.06
########,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,6,26,5,2024,147,1,Kemarau,Cerah,33.8,58.9,3.8,Tidak Ada,0,0,393816.2,254470.9,139345.3,72263.7
########,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,6,26,5,2024,147,1,Kemarau,Cerah,29.7,77.6,0,Tidak Ada,0,0,387615.8,245043.2,142572.6,46561.83
########,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,6,26,5,2024,147,1,Kemarau,Cerah,27.2,72,0.5,Tidak Ada,0,0,679376.1,381797.7,297578.3,147707.5
########,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,6,26,5,2024,147,1,Kemarau,Cerah,29.3,73.1,6.9,Tidak Ada,0,0,323052,199373.4,123678.6,41768.34
########,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,6,26,5,2024,147,1,Kemarau,Cerah,27.6,57.7,8,Tidak Ada,0,0,304273.7,182772.3,121501.4,41360.04
########,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,6,26,5,2024,147,1,Kemarau,Cerah,29.2,66.7,0,Tidak Ada,0,0,394370.6,231925.8,162444.8,60982.38
########,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,6,26,5,2024,147,1,Kemarau,Cerah,28.5,73.1,7.1,Tidak Ada,0,0,332015.7,213897.4,118118.3,68838.03
########,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,6,26,5,2024,147,1,Kemarau,Cerah,30.6,67.4,12.5,Tidak Ada,0,0,199119.9,117302.4,81817.49,33873.33
########,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,6,26,5,2024,147,1,Kemarau,Cerah,28.3,59.9,8.4,Tidak Ada,0,0,580017.3,349894.3,230123,111445.8
########,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,6,26,5,2024,147,1,Kemarau,Cerah,29,77,7.9,Tidak Ada,0,0,224776.7,124141.8,100634.9,30430.06
########,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,6,26,5,2024,147,1,Kemarau,Cerah,29.8,68.9,3.6,Tidak Ada,0,0,369977.4,224767.3,145210.1,62132.32
########,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,6,26,5,2024,147,1,Kemarau,Cerah,33,57.8,7.7,Tidak Ada,0,0,685387.1,442266.5,243120.7,138804.7
########,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,6,26,5,2024,147,1,Kemarau,Cerah,34,57.8,0,Tidak Ada,0,0,12694.16,7276.99,5417.17,1624.81
########,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,0,27,5,2024,148,0,Kemarau,Berawan,32.4,63.4,0.7,Tidak Ada,0,0,244386.6,134420.8,109965.8,29758.66
########,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,0,27,5,2024,148,0,Kemarau,Berawan,31.4,72.3,0,Tidak Ada,0,0,518971.1,295387,223584,73266.02
########,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,0,27,5,2024,148,0,Kemarau,Berawan,27.7,73,7.4,Tidak Ada,0,0,410784.8,243609.2,167175.6,56304.82
